# On-chain CTF Exchange OrderFilled (Polygon via Alchemy). price_per_share = usdc / shares for that fill.
# slug=sol-updown-5m-1774458000 title="Solana Up or Down - March 25, 1:00PM-1:05PM ET"
# window_unix=1774458000..1774458299 (300s before 5m end) blocks=84668983..84669132
# polygon_meta={"chainId":137,"headBlock":84671240,"headBlockTs":1774462515}
unix_seconds,iso_utc,block_number,tx_hash,log_index,outcome,side,shares,usdc,price_per_share
1774458113,2026-03-25T17:01:53.000Z,84669039,0x038ac6699c0a158d601ff0984b3850d403190ca3b96c31540f0ca28dfb3b1293,2283,Up,sell,5.090000,3.563000,0.70000000
1774458115,2026-03-25T17:01:55.000Z,84669040,0xbfa5695937bf50ee9e29ce185112f8c43920d031d6572bfb0f210df49bdb1a1e,1021,Down,buy,1.000000,0.290000,0.29000000
1774458115,2026-03-25T17:01:55.000Z,84669040,0xbfa5695937bf50ee9e29ce185112f8c43920d031d6572bfb0f210df49bdb1a1e,1025,Down,sell,1.000000,0.290000,0.29000000
1774458115,2026-03-25T17:01:55.000Z,84669040,0xb0e0365c62b08c1d8bd0ce0a3f7213c66ac53e75d30932c1d3352c152415d927,1322,Down,buy,1.000000,0.290000,0.29000000
1774458115,2026-03-25T17:01:55.000Z,84669040,0xb0e0365c62b08c1d8bd0ce0a3f7213c66ac53e75d30932c1d3352c152415d927,1326,Down,sell,1.000000,0.290000,0.29000000
1774458117,2026-03-25T17:01:57.000Z,84669041,0x54a27343ef7c75f3e5bc0748d1933ce220e4b64c2f216be84738c044d08deea2,543,Up,buy,1.270000,0.889000,0.70000000
1774458117,2026-03-25T17:01:57.000Z,84669041,0x54a27343ef7c75f3e5bc0748d1933ce220e4b64c2f216be84738c044d08deea2,547,Down,buy,1.270000,0.381000,0.30000000
1774458117,2026-03-25T17:01:57.000Z,84669041,0xb48be30b3bff1ec13d0769c32f6805a7cf4ec7cbc5a932caad4cf6dc0e948674,1041,Up,buy,7.941175,5.241176,0.66000006
1774458117,2026-03-25T17:01:57.000Z,84669041,0xb48be30b3bff1ec13d0769c32f6805a7cf4ec7cbc5a932caad4cf6dc0e948674,1045,Down,buy,7.941175,2.699999,0.33999994
1774458117,2026-03-25T17:01:57.000Z,84669041,0x58cce7f15c8fc251cb15c0562190957d582580529ea6d96dc6698bf4b25297a9,1533,Down,buy,7.352940,2.352941,0.32000003
1774458117,2026-03-25T17:01:57.000Z,84669041,0x58cce7f15c8fc251cb15c0562190957d582580529ea6d96dc6698bf4b25297a9,1537,Up,buy,7.352940,4.999999,0.67999997
1774458117,2026-03-25T17:01:57.000Z,84669041,0xa26a90203b94866cd80620b41533898fb2a18450993c0a82cfd98b2f4efddfa8,2062,Down,buy,7.000000,2.310000,0.33000000
1774458117,2026-03-25T17:01:57.000Z,84669041,0xa26a90203b94866cd80620b41533898fb2a18450993c0a82cfd98b2f4efddfa8,2072,Down,buy,61.000000,20.130000,0.33000000
1774458117,2026-03-25T17:01:57.000Z,84669041,0xa26a90203b94866cd80620b41533898fb2a18450993c0a82cfd98b2f4efddfa8,2082,Down,buy,14.000000,4.620000,0.33000000
1774458117,2026-03-25T17:01:57.000Z,84669041,0xa26a90203b94866cd80620b41533898fb2a18450993c0a82cfd98b2f4efddfa8,2092,Down,buy,17.000000,5.610000,0.33000000
1774458117,2026-03-25T17:01:57.000Z,84669041,0xa26a90203b94866cd80620b41533898fb2a18450993c0a82cfd98b2f4efddfa8,2102,Down,buy,49.514703,15.844705,0.32000000
1774458117,2026-03-25T17:01:57.000Z,84669041,0xa26a90203b94866cd80620b41533898fb2a18450993c0a82cfd98b2f4efddfa8,2106,Up,buy,148.514703,99.999998,0.67333399
1774458119,2026-03-25T17:01:59.000Z,84669042,0x56a10a878a3f9e1eb3e6865dc94a0043f3d3c79a71d5328713af9efbddd7e84f,727,Down,buy,2.058821,0.658823,0.32000014
1774458119,2026-03-25T17:01:59.000Z,84669042,0x56a10a878a3f9e1eb3e6865dc94a0043f3d3c79a71d5328713af9efbddd7e84f,731,Up,buy,2.058821,1.399998,0.67999986
1774458119,2026-03-25T17:01:59.000Z,84669042,0x731a9e23fd3b0c9b9d7510f6ee49bebdc57f97416c3d17f9f38e4b43173e189a,810,Down,buy,2.029409,0.649411,0.32000006
1774458119,2026-03-25T17:01:59.000Z,84669042,0x731a9e23fd3b0c9b9d7510f6ee49bebdc57f97416c3d17f9f38e4b43173e189a,814,Up,buy,2.029409,1.379998,0.67999994
1774458119,2026-03-25T17:01:59.000Z,84669042,0xa83de07ff3631fa410af69a6b7c2f1e8dee339ee09c71d308baa43149bbdef5c,3085,Up,buy,7.000000,4.690000,0.67000000
1774458119,2026-03-25T17:01:59.000Z,84669042,0xa83de07ff3631fa410af69a6b7c2f1e8dee339ee09c71d308baa43149bbdef5c,3095,Up,buy,8.000000,5.360000,0.67000000
1774458119,2026-03-25T17:01:59.000Z,84669042,0xa83de07ff3631fa410af69a6b7c2f1e8dee339ee09c71d308baa43149bbdef5c,3099,Down,buy,15.000000,4.950000,0.33000000
1774458121,2026-03-25T17:02:01.000Z,84669043,0x3d76f0aeedc10f2d563ae9f78454abd12612c9a6645d4a827a7823c37c4d08bf,491,Down,buy,1.449274,0.449275,0.31000004
1774458121,2026-03-25T17:02:01.000Z,84669043,0x3d76f0aeedc10f2d563ae9f78454abd12612c9a6645d4a827a7823c37c4d08bf,495,Up,buy,1.449274,0.999999,0.68999996
1774458123,2026-03-25T17:02:03.000Z,84669044,0x84bba1a532c7cc89bea782158176b4ce043ce1b10541f827758972c411a5018e,767,Down,buy,1.000000,0.320000,0.32000000
1774458123,2026-03-25T17:02:03.000Z,84669044,0x84bba1a532c7cc89bea782158176b4ce043ce1b10541f827758972c411a5018e,771,Down,sell,1.000000,0.320000,0.32000000
1774458123,2026-03-25T17:02:03.000Z,84669044,0xa5a2f86cf3072d0bbe3aa3ee99c7e7e123a9dd12a739a96fe86e698a98f1d1c3,828,Down,buy,1.000000,0.320000,0.32000000
1774458123,2026-03-25T17:02:03.000Z,84669044,0xa5a2f86cf3072d0bbe3aa3ee99c7e7e123a9dd12a739a96fe86e698a98f1d1c3,832,Down,sell,1.000000,0.320000,0.32000000
1774458123,2026-03-25T17:02:03.000Z,84669044,0xfb88482d86c39de705df36bf84bc3e6f88c960bf108efa66ba3ee45f9a1c2767,1362,Up,buy,4.050000,2.673000,0.66000000
1774458123,2026-03-25T17:02:03.000Z,84669044,0xfb88482d86c39de705df36bf84bc3e6f88c960bf108efa66ba3ee45f9a1c2767,1367,Down,sell,5.260000,1.788400,0.34000000
1774458123,2026-03-25T17:02:03.000Z,84669044,0xfb88482d86c39de705df36bf84bc3e6f88c960bf108efa66ba3ee45f9a1c2767,1371,Down,buy,9.310000,3.165400,0.34000000
1774458123,2026-03-25T17:02:03.000Z,84669044,0x141f9d87ba17eb32d125891180c894ba2bff92f47d33403a3a85d962efae51a5,1481,Up,buy,12.000000,7.680000,0.64000000
1774458123,2026-03-25T17:02:03.000Z,84669044,0x141f9d87ba17eb32d125891180c894ba2bff92f47d33403a3a85d962efae51a5,1491,Up,buy,9.263156,5.743157,0.62000003
1774458123,2026-03-25T17:02:03.000Z,84669044,0x141f9d87ba17eb32d125891180c894ba2bff92f47d33403a3a85d962efae51a5,1495,Down,buy,21.263156,7.839999,0.36871286
1774458123,2026-03-25T17:02:03.000Z,84669044,0x89fd5e04d79f2e5576902c64775d81f74ae42aba8b2b06aed9c2582bc80492f8,2866,Down,buy,2.397056,0.767058,0.32000003
1774458123,2026-03-25T17:02:03.000Z,84669044,0x89fd5e04d79f2e5576902c64775d81f74ae42aba8b2b06aed9c2582bc80492f8,2870,Up,buy,2.397056,1.629998,0.67999997
1774458123,2026-03-25T17:02:03.000Z,84669044,0x6b4c8324d43804304dda0999199a01ae9976c0196c6c17ffcf06092799bc6a8f,3598,Down,buy,8.000000,2.880000,0.36000000
1774458123,2026-03-25T17:02:03.000Z,84669044,0x6b4c8324d43804304dda0999199a01ae9976c0196c6c17ffcf06092799bc6a8f,3602,Up,buy,8.000000,5.120000,0.64000000
1774458125,2026-03-25T17:02:05.000Z,84669045,0x3e0c3bcb53b6d39b0cd3cec915749acdbae13446d47036bb8346144aa489c74f,972,Up,buy,14.000000,9.240000,0.66000000
1774458125,2026-03-25T17:02:05.000Z,84669045,0x3e0c3bcb53b6d39b0cd3cec915749acdbae13446d47036bb8346144aa489c74f,976,Down,buy,14.000000,4.760000,0.34000000
1774458125,2026-03-25T17:02:05.000Z,84669045,0x40924f4e9a1d55853a7f0833594659826669bbd89a8456727b925481ff726e9e,1572,Down,buy,5.600000,1.792000,0.32000000
1774458125,2026-03-25T17:02:05.000Z,84669045,0x40924f4e9a1d55853a7f0833594659826669bbd89a8456727b925481ff726e9e,1582,Down,buy,1.752940,0.560941,0.32000011
1774458125,2026-03-25T17:02:05.000Z,84669045,0x40924f4e9a1d55853a7f0833594659826669bbd89a8456727b925481ff726e9e,1586,Up,buy,7.352940,4.999999,0.67999997
1774458127,2026-03-25T17:02:07.000Z,84669046,0x92c423764f742a08cb2c827eda1f5c5f18775e9f7dcda34fe50f278fbfcbf0c4,1016,Down,buy,2.029848,0.669850,0.33000008
1774458127,2026-03-25T17:02:07.000Z,84669046,0x92c423764f742a08cb2c827eda1f5c5f18775e9f7dcda34fe50f278fbfcbf0c4,1020,Up,buy,2.029848,1.359998,0.66999992
1774458127,2026-03-25T17:02:07.000Z,84669046,0x337e664637e65934e7bb6197d051e2fdc9ecbb6a2bffb8b6909c38b22db67737,1246,Down,buy,2.029848,0.669850,0.33000008
1774458127,2026-03-25T17:02:07.000Z,84669046,0x337e664637e65934e7bb6197d051e2fdc9ecbb6a2bffb8b6909c38b22db67737,1250,Up,buy,2.029848,1.359998,0.66999992
1774458127,2026-03-25T17:02:07.000Z,84669046,0x395827b8c9a2570898858c8c5cc2a02aede079e74ec9e069dd1343b7f9a0dfa3,1781,Up,buy,8.450000,4.901000,0.58000000
1774458127,2026-03-25T17:02:07.000Z,84669046,0x395827b8c9a2570898858c8c5cc2a02aede079e74ec9e069dd1343b7f9a0dfa3,1785,Down,buy,8.450000,3.549000,0.42000000
1774458127,2026-03-25T17:02:07.000Z,84669046,0x3463667fe88e50bb22f308a4100ea612f4e8b1567d48fbcc597178e1fccdd1dd,2554,Up,buy,0.290000,0.142100,0.49000000
1774458127,2026-03-25T17:02:07.000Z,84669046,0x3463667fe88e50bb22f308a4100ea612f4e8b1567d48fbcc597178e1fccdd1dd,2558,Down,buy,0.290000,0.147900,0.51000000
1774458127,2026-03-25T17:02:07.000Z,84669046,0x816d4bb196cf6c2d05df18a06a1e3f9f9c2cba31d5730ac0bb348f235a8f0df7,2831,Up,buy,6.779660,2.779661,0.41000006
1774458127,2026-03-25T17:02:07.000Z,84669046,0x816d4bb196cf6c2d05df18a06a1e3f9f9c2cba31d5730ac0bb348f235a8f0df7,2835,Down,buy,6.779660,3.999999,0.58999994
1774458127,2026-03-25T17:02:07.000Z,84669046,0x027fdf9a653a64d6729f30c8af2927e91a342162fd52ebe9c68b36e3dea24d07,3235,Up,buy,7.800000,3.120000,0.40000000
1774458127,2026-03-25T17:02:07.000Z,84669046,0x027fdf9a653a64d6729f30c8af2927e91a342162fd52ebe9c68b36e3dea24d07,3239,Down,buy,7.800000,4.680000,0.60000000
1774458127,2026-03-25T17:02:07.000Z,84669046,0x93b55413a2657934f15c19e9043f1b233183beb0af4387854e61b9db5c567317,3517,Up,buy,6.786884,2.646885,0.39000004
1774458127,2026-03-25T17:02:07.000Z,84669046,0x93b55413a2657934f15c19e9043f1b233183beb0af4387854e61b9db5c567317,3521,Down,buy,6.786884,4.139999,0.60999996
1774458127,2026-03-25T17:02:07.000Z,84669046,0x696a863c8fe2f0c7506ba9599225308aad5b74e126f5426155d8c86cf2946c78,3675,Up,buy,5.885243,2.295245,0.39000004
1774458127,2026-03-25T17:02:07.000Z,84669046,0x696a863c8fe2f0c7506ba9599225308aad5b74e126f5426155d8c86cf2946c78,3679,Down,buy,5.885243,3.589998,0.60999996
1774458127,2026-03-25T17:02:07.000Z,84669046,0x5914d020217fe644f151a849cec881b4636538e0d9bf32804943a40e0a840beb,3889,Up,buy,8.048386,3.058387,0.38000004
1774458127,2026-03-25T17:02:07.000Z,84669046,0x5914d020217fe644f151a849cec881b4636538e0d9bf32804943a40e0a840beb,3893,Down,buy,8.048386,4.989999,0.61999996
1774458127,2026-03-25T17:02:07.000Z,84669046,0x57ac01fe322ad257ee8e3bac7cf23ef3dfa54592183900754bf8e397f4a0434e,4011,Up,buy,7.266665,2.906666,0.40000000
1774458127,2026-03-25T17:02:07.000Z,84669046,0x57ac01fe322ad257ee8e3bac7cf23ef3dfa54592183900754bf8e397f4a0434e,4015,Down,buy,7.266665,4.359999,0.60000000
1774458127,2026-03-25T17:02:07.000Z,84669046,0xa2828e5b60f2cdb35bf19095f7836e7177d12f121e403e7303eab52ea4e1b3bf,4033,Up,buy,6.524589,2.544590,0.39000004
1774458127,2026-03-25T17:02:07.000Z,84669046,0xa2828e5b60f2cdb35bf19095f7836e7177d12f121e403e7303eab52ea4e1b3bf,4037,Down,buy,6.524589,3.979999,0.60999996
1774458127,2026-03-25T17:02:07.000Z,84669046,0x25e5abd1709b26bfaf62d1a1e4fe60588a0837c1565004d499886a46c7791a44,4077,Up,buy,17.000000,6.460000,0.38000000
1774458127,2026-03-25T17:02:07.000Z,84669046,0x25e5abd1709b26bfaf62d1a1e4fe60588a0837c1565004d499886a46c7791a44,4081,Down,buy,17.000000,10.540000,0.62000000
1774458127,2026-03-25T17:02:07.000Z,84669046,0x1918b10d89c93ca6f5621c43298671e8544e8a10d381ccd2ba07cf24c0b5e712,4242,Up,buy,8.868851,3.458852,0.39000001
1774458127,2026-03-25T17:02:07.000Z,84669046,0x1918b10d89c93ca6f5621c43298671e8544e8a10d381ccd2ba07cf24c0b5e712,4246,Down,buy,8.868851,5.409999,0.60999999
1774458127,2026-03-25T17:02:07.000Z,84669046,0xd915a3a33ca21f2dc5b2a9dd9c097b9d86c5b54f98e3b4345e5575d9663ccb94,4298,Down,buy,4.275000,2.565000,0.60000000
1774458127,2026-03-25T17:02:07.000Z,84669046,0xd915a3a33ca21f2dc5b2a9dd9c097b9d86c5b54f98e3b4345e5575d9663ccb94,4302,Up,buy,4.275000,1.710000,0.40000000
1774458127,2026-03-25T17:02:07.000Z,84669046,0x255beb721a0a074aee1253a4ee32a56f837cb7396e4e7eb03d78793d739cc334,4475,Up,buy,6.060000,2.302800,0.38000000
1774458127,2026-03-25T17:02:07.000Z,84669046,0x255beb721a0a074aee1253a4ee32a56f837cb7396e4e7eb03d78793d739cc334,4485,Up,buy,2.536773,0.963974,0.38000010
1774458127,2026-03-25T17:02:07.000Z,84669046,0x255beb721a0a074aee1253a4ee32a56f837cb7396e4e7eb03d78793d739cc334,4489,Down,buy,8.596773,5.329999,0.61999997
1774458127,2026-03-25T17:02:07.000Z,84669046,0x53e22c1f6b0e68b731fe9e3258161a1759b309cf7dad4a6944a40dc69bb7e730,4615,Up,buy,9.705881,4.755882,0.49000003
1774458127,2026-03-25T17:02:07.000Z,84669046,0x53e22c1f6b0e68b731fe9e3258161a1759b309cf7dad4a6944a40dc69bb7e730,4619,Down,buy,9.705881,4.949999,0.50999997
1774458127,2026-03-25T17:02:07.000Z,84669046,0x81de9526fc209049eabd16f7b316f34cd209c47adcd84ef9edd11860021567c9,4947,Up,buy,14.830000,5.783700,0.39000000
1774458127,2026-03-25T17:02:07.000Z,84669046,0x81de9526fc209049eabd16f7b316f34cd209c47adcd84ef9edd11860021567c9,4951,Down,buy,14.830000,9.046300,0.61000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0x3363a9644cb1b4c40edd94f206ae0c01ba83c69cbf0ce4e181b1f293073996fa,1104,Down,buy,2.720000,1.632000,0.60000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0x3363a9644cb1b4c40edd94f206ae0c01ba83c69cbf0ce4e181b1f293073996fa,1108,Up,buy,2.720000,1.088000,0.40000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0xfb8e2c52e8d0e609e6fbfdb5c7060d75d96adbd9100a2fbcffec011506305573,1148,Up,buy,8.311474,3.241475,0.39000002
1774458129,2026-03-25T17:02:09.000Z,84669047,0xfb8e2c52e8d0e609e6fbfdb5c7060d75d96adbd9100a2fbcffec011506305573,1152,Down,buy,8.311474,5.069999,0.60999998
1774458129,2026-03-25T17:02:09.000Z,84669047,0x76656a5658b403e467366012b8d17ded036db5540d04fb19f576ce8d73670102,1963,Up,buy,1.930000,0.772000,0.40000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0x76656a5658b403e467366012b8d17ded036db5540d04fb19f576ce8d73670102,1967,Down,buy,1.930000,1.158000,0.60000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0xc2c6919bfd46647cdd521db6d7abc68309ef31569adbf86a8a1c445244dc10a0,2340,Up,buy,7.470000,2.913300,0.39000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0xc2c6919bfd46647cdd521db6d7abc68309ef31569adbf86a8a1c445244dc10a0,2350,Up,buy,8.950000,3.401000,0.38000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0xc2c6919bfd46647cdd521db6d7abc68309ef31569adbf86a8a1c445244dc10a0,2360,Up,buy,0.700481,0.266183,0.38000031
1774458129,2026-03-25T17:02:09.000Z,84669047,0xc2c6919bfd46647cdd521db6d7abc68309ef31569adbf86a8a1c445244dc10a0,2364,Down,buy,17.120481,10.539998,0.61563679
1774458129,2026-03-25T17:02:09.000Z,84669047,0xe23cacdbb37e351a1dc038f582ea020e37a67157fde8ea5d65a360fd492b73ab,2611,Up,buy,4.320000,1.684800,0.39000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0xe23cacdbb37e351a1dc038f582ea020e37a67157fde8ea5d65a360fd492b73ab,2615,Down,buy,4.320000,2.635200,0.61000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0xf44d7daa254302c1327d41200a8c927ee4d3672672775371e8e128443e0545ad,3524,Down,buy,8.179486,4.989487,0.61000007
1774458129,2026-03-25T17:02:09.000Z,84669047,0xf44d7daa254302c1327d41200a8c927ee4d3672672775371e8e128443e0545ad,3528,Up,buy,8.179486,3.189999,0.38999993
1774458129,2026-03-25T17:02:09.000Z,84669047,0x0ed2a37f0585d629f8ab963aa02df7ce7a6a8658cc9718a73a8231f61cbacef9,3648,Up,buy,6.285713,2.325714,0.37000003
1774458129,2026-03-25T17:02:09.000Z,84669047,0x0ed2a37f0585d629f8ab963aa02df7ce7a6a8658cc9718a73a8231f61cbacef9,3652,Down,buy,6.285713,3.959999,0.62999997
1774458129,2026-03-25T17:02:09.000Z,84669047,0xf26d0480985487d66d7e749560781f748ef99f59f316e40b7a479098f017f4c9,3767,Up,buy,10.000000,3.900000,0.39000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0xf26d0480985487d66d7e749560781f748ef99f59f316e40b7a479098f017f4c9,3771,Down,buy,10.000000,6.100000,0.61000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0x7c7e43400bdcdb1ba7420774a755ef1c69a513688bf8c038a5991deb146af22f,4039,Down,buy,15.000000,9.300000,0.62000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0x7c7e43400bdcdb1ba7420774a755ef1c69a513688bf8c038a5991deb146af22f,4045,Down,buy,14.000000,8.680000,0.62000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0x7c7e43400bdcdb1ba7420774a755ef1c69a513688bf8c038a5991deb146af22f,4051,Down,buy,42.480000,26.337600,0.62000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0x7c7e43400bdcdb1ba7420774a755ef1c69a513688bf8c038a5991deb146af22f,4055,Down,sell,71.480000,44.317600,0.62000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0x77f99cf18cff23f30f402a0d905e277ee0009cdfaed6ec3a35d63f1f30984de4,4167,Up,buy,2.362066,0.992068,0.42000012
1774458129,2026-03-25T17:02:09.000Z,84669047,0x77f99cf18cff23f30f402a0d905e277ee0009cdfaed6ec3a35d63f1f30984de4,4171,Down,buy,2.362066,1.369998,0.57999988
1774458129,2026-03-25T17:02:09.000Z,84669047,0x4a005ae811c6b9a3ad6902cb9f7501e19ed7cb9515cbdcacce32d2d044bb3d84,4810,Up,buy,15.000000,5.550000,0.37000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0x4a005ae811c6b9a3ad6902cb9f7501e19ed7cb9515cbdcacce32d2d044bb3d84,4814,Down,buy,15.000000,9.450000,0.63000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0xdab6792b378a63505201f9f110cabe549998bf2e344485af1dbdd26498a3f33b,4983,Up,buy,5.985293,1.915294,0.32000004
1774458129,2026-03-25T17:02:09.000Z,84669047,0xdab6792b378a63505201f9f110cabe549998bf2e344485af1dbdd26498a3f33b,4987,Down,buy,5.985293,4.069999,0.67999996
1774458129,2026-03-25T17:02:09.000Z,84669047,0x2c5d2e788af020dd2ff41d31216751eb7b4fe61b92f383da139dd35d41621e0d,5068,Up,buy,5.735293,1.835294,0.32000004
1774458129,2026-03-25T17:02:09.000Z,84669047,0x2c5d2e788af020dd2ff41d31216751eb7b4fe61b92f383da139dd35d41621e0d,5072,Down,buy,5.735293,3.899999,0.67999996
1774458129,2026-03-25T17:02:09.000Z,84669047,0x31c5a7909e01ad37d9cab95745f1776e362ccd046812bc5cb1b9d127d9bbb9c8,5112,Up,buy,2.150000,0.688000,0.32000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0x31c5a7909e01ad37d9cab95745f1776e362ccd046812bc5cb1b9d127d9bbb9c8,5122,Up,buy,17.000000,4.760000,0.28000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0x31c5a7909e01ad37d9cab95745f1776e362ccd046812bc5cb1b9d127d9bbb9c8,5132,Up,buy,13.969442,3.911444,0.28000002
1774458129,2026-03-25T17:02:09.000Z,84669047,0x31c5a7909e01ad37d9cab95745f1776e362ccd046812bc5cb1b9d127d9bbb9c8,5136,Down,buy,33.119442,23.759998,0.71740333
1774458129,2026-03-25T17:02:09.000Z,84669047,0x9c1e0eda502e1d583fb673d42cf46b11a3a0182e9e6209c2df4855ff19b3627a,5263,Up,buy,5.441175,1.741176,0.32000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0x9c1e0eda502e1d583fb673d42cf46b11a3a0182e9e6209c2df4855ff19b3627a,5267,Down,buy,5.441175,3.699999,0.68000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0x5e9a8bc175fda7a7d63d49573db15785cf56f99845872f2e42ebcb92783565ab,5289,Up,buy,6.670000,2.134400,0.32000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0x5e9a8bc175fda7a7d63d49573db15785cf56f99845872f2e42ebcb92783565ab,5293,Up,sell,6.670000,2.134400,0.32000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0x46570414c9a923f45d32f72025573a7f34151bbcd95a8d485c5bf9fe7d879c1a,5966,Up,buy,7.926468,2.536470,0.32000003
1774458129,2026-03-25T17:02:09.000Z,84669047,0x46570414c9a923f45d32f72025573a7f34151bbcd95a8d485c5bf9fe7d879c1a,5970,Down,buy,7.926468,5.389998,0.67999997
1774458129,2026-03-25T17:02:09.000Z,84669047,0xab5403071411f657db2f4333d9ce6cde162e5558a53d472c51832a3075495f35,6014,Up,buy,33.000000,9.240000,0.28000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0xab5403071411f657db2f4333d9ce6cde162e5558a53d472c51832a3075495f35,6018,Down,buy,33.000000,23.760000,0.72000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0x6c16db06ca84b5435ebd4a90dec15e8e85187877ac894bcd42369c3b8e615ed2,6242,Up,buy,6.794115,2.174117,0.32000003
1774458129,2026-03-25T17:02:09.000Z,84669047,0x6c16db06ca84b5435ebd4a90dec15e8e85187877ac894bcd42369c3b8e615ed2,6246,Down,buy,6.794115,4.619998,0.67999997
1774458129,2026-03-25T17:02:09.000Z,84669047,0x8d9ca9c49e2084a31c9b6a6ae11111de1fdcb27dc02308b8839d96c8f5ae00bd,6697,Down,buy,8.000000,5.360000,0.67000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0x8d9ca9c49e2084a31c9b6a6ae11111de1fdcb27dc02308b8839d96c8f5ae00bd,6701,Up,buy,8.000000,2.640000,0.33000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0x8178566e24e79b39d4d2e88230f23d49796a26e1e220b9e0cccc1e58935ce082,6986,Down,buy,55.000000,36.850000,0.67000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0x8178566e24e79b39d4d2e88230f23d49796a26e1e220b9e0cccc1e58935ce082,6996,Down,buy,6.000000,4.020000,0.67000000
1774458129,2026-03-25T17:02:09.000Z,84669047,0x8178566e24e79b39d4d2e88230f23d49796a26e1e220b9e0cccc1e58935ce082,7000,Up,buy,61.000000,20.130000,0.33000000
1774458131,2026-03-25T17:02:11.000Z,84669048,0xeb7366861a6158ba77229a153f97f010bd82710d78f73c6c6f3453afad25df24,451,Down,buy,15.000000,10.350000,0.69000000
1774458131,2026-03-25T17:02:11.000Z,84669048,0xeb7366861a6158ba77229a153f97f010bd82710d78f73c6c6f3453afad25df24,455,Up,buy,15.000000,4.650000,0.31000000
1774458131,2026-03-25T17:02:11.000Z,84669048,0x6af39ee43fe447aec7acf9a8f66a6e27e33cc1526d26a157ae5ed259a263feac,473,Up,buy,5.657140,1.697142,0.30000000
1774458131,2026-03-25T17:02:11.000Z,84669048,0x6af39ee43fe447aec7acf9a8f66a6e27e33cc1526d26a157ae5ed259a263feac,477,Down,buy,5.657140,3.959998,0.70000000
1774458131,2026-03-25T17:02:11.000Z,84669048,0x24509e5cbd4fa5890b5fe18c407276bf5960dd63baa1dca90896c7bd4d123b72,675,Down,buy,15.000000,10.350000,0.69000000
1774458131,2026-03-25T17:02:11.000Z,84669048,0x24509e5cbd4fa5890b5fe18c407276bf5960dd63baa1dca90896c7bd4d123b72,679,Up,buy,15.000000,4.650000,0.31000000
1774458131,2026-03-25T17:02:11.000Z,84669048,0x41a87039dbc46a66ce848ae02de1fd314afbf5563f701aaf83d6214f39cccad7,731,Up,buy,7.000000,2.520000,0.36000000
1774458131,2026-03-25T17:02:11.000Z,84669048,0x41a87039dbc46a66ce848ae02de1fd314afbf5563f701aaf83d6214f39cccad7,735,Down,buy,7.000000,4.480000,0.64000000
1774458131,2026-03-25T17:02:11.000Z,84669048,0xd16e260852deba42d6fe021cd0e54465122fb256be00a92cc3f8598566637ff7,870,Up,buy,0.050000,0.018500,0.37000000
1774458131,2026-03-25T17:02:11.000Z,84669048,0xd16e260852deba42d6fe021cd0e54465122fb256be00a92cc3f8598566637ff7,880,Up,buy,15.050000,5.568500,0.37000000
1774458131,2026-03-25T17:02:11.000Z,84669048,0xd16e260852deba42d6fe021cd0e54465122fb256be00a92cc3f8598566637ff7,890,Up,buy,0.520000,0.192400,0.37000000
1774458131,2026-03-25T17:02:11.000Z,84669048,0xd16e260852deba42d6fe021cd0e54465122fb256be00a92cc3f8598566637ff7,894,Down,buy,15.620000,9.840600,0.63000000
1774458131,2026-03-25T17:02:11.000Z,84669048,0xf79678a54bfcef5b501d7abc8acab2838e3959d9e86406ffc0188120e7dc1006,996,Down,buy,4.590000,3.167100,0.69000000
1774458131,2026-03-25T17:02:11.000Z,84669048,0xf79678a54bfcef5b501d7abc8acab2838e3959d9e86406ffc0188120e7dc1006,1006,Down,buy,13.410000,9.118800,0.68000000
1774458131,2026-03-25T17:02:11.000Z,84669048,0xf79678a54bfcef5b501d7abc8acab2838e3959d9e86406ffc0188120e7dc1006,1010,Up,buy,18.000000,5.714100,0.31745000
